id,property_type,room_type,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,minimum_nights,maximum_nights,has_availability,accommodates,bathrooms,bedrooms,beds,guests_included,extra_people
24240894,Apartment,Private room,Real Bed,$35.00 ,$245.00 ,"$1,050.00 ",$0.00 ,$5.00 ,4,14,t,2,1,1,1,1,20
24242022,Apartment,Private room,Real Bed,$32.00 ,$224.00 ,$960.00 ,$200.00 ,$20.00 ,2,5,t,1,1,1,1,1,0
24243739,Apartment,Entire home/apt,Real Bed,$80.00 ,$560.00 ,"$2,400.00 ",$0.00 ,$40.00 ,30,1125,t,4,1,2,2,2,10
24243958,Townhouse,Private room,Real Bed,$20.00 ,$140.00 ,$600.00 ,$0.00 ,$10.00 ,1,1125,t,2,1,1,1,1,10
24246859,Apartment,Private room,Real Bed,$50.00 ,$350.00 ,"$1,500.00 ",,,2,6,t,2,2,1,1,1,0
24247082,Apartment,Entire home/apt,Real Bed,$65.00 ,$455.00 ,"$1,950.00 ",$85.00 ,$8.00 ,3,364,t,3,1,1,2,1,10
24255759,Apartment,Entire home/apt,Real Bed,$55.00 ,$385.00 ,"$1,650.00 ",,,2,1125,t,2,1,1,1,1,0
24257253,Apartment,Entire home/apt,Real Bed,$149.00 ,"$1,043.00 ","$4,470.00 ",$0.00 ,$30.00 ,1,1125,t,5,1,1,3,1,0
24258611,Apartment,Private room,Real Bed,$40.00 ,$280.00 ,"$1,200.00 ",,,1,1125,t,2,1,1,1,1,0
24259100,Apartment,Private room,Real Bed,$60.00 ,$420.00 ,"$1,800.00 ",$0.00 ,$20.00 ,2,14,t,3,1,1,2,1,10
24259674,Apartment,Entire home/apt,Real Bed,$150.00 ,"$1,050.00 ","$4,500.00 ",,$48.00 ,5,90,t,8,1,4,4,4,35
24266097,Apartment,Private room,Real Bed,$55.00 ,$385.00 ,"$1,650.00 ",,,1,1125,t,1,1,0,2,1,0
24267241,Apartment,Private room,Real Bed,$29.00 ,$203.00 ,$870.00 ,$250.00 ,$9.00 ,1,30,t,2,1,1,2,1,0
24271653,Apartment,Entire home/apt,Real Bed,$85.00 ,$595.00 ,"$2,550.00 ",$0.00 ,$28.00 ,1,1125,t,5,1,2,3,2,20
24275925,Apartment,Private room,Real Bed,$35.00 ,$245.00 ,"$1,050.00 ",$0.00 ,$5.00 ,1,3,t,1,1,1,1,1,15
24276077,Apartment,Entire home/apt,Real Bed,$25.00 ,$175.00 ,$750.00 ,$100.00 ,$0.00 ,3,8,t,2,1,1,1,1,0
24276794,Apartment,Entire home/apt,Real Bed,$59.00 ,$413.00 ,"$1,770.00 ",$100.00 ,$50.00 ,8,30,t,5,1,2,3,1,5
24277053,Apartment,Entire home/apt,Real Bed,$145.00 ,"$1,015.00 ","$4,350.00 ",$300.00 ,$50.00 ,3,1125,t,5,2,3,5,1,0
24277096,House,Private room,Real Bed,$16.00 ,$112.00 ,$480.00 ,$0.00 ,$5.00 ,2,61,t,4,1,1,3,1,15
24280207,Apartment,Entire home/apt,Real Bed,$130.00 ,$910.00 ,"$3,900.00 ",,$50.00 ,1,1125,t,5,2,2,3,2,40
24280260,Apartment,Private room,Real Bed,$195.00 ,"$1,365.00 ","$5,850.00 ",$0.00 ,$20.00 ,2,1125,t,3,1,2,2,2,40
24281290,Apartment,Private room,Real Bed,$50.00 ,$350.00 ,"$1,500.00 ",,,7,16,t,3,1,2,2,1,0
24292419,Apartment,Private room,Real Bed,$29.00 ,$203.00 ,$870.00 ,,,1,1125,t,2,1,1,1,1,8
24293024,Apartment,Entire home/apt,Real Bed,$55.00 ,$385.00 ,"$1,650.00 ",,,3,10,t,2,1,2,2,1,0
24293917,Apartment,Private room,Real Bed,$25.00 ,$175.00 ,$750.00 ,$0.00 ,$0.00 ,4,1125,t,1,1,1,1,1,0
24294582,Apartment,Private room,Real Bed,$44.00 ,$308.00 ,"$1,320.00 ",$0.00 ,$15.00 ,3,1125,t,2,1,1,1,1,10
24296827,Apartment,Private room,Real Bed,$30.00 ,$210.00 ,$900.00 ,$0.00 ,$0.00 ,2,14,t,2,1,1,1,1,10
24298770,Apartment,Private room,Real Bed,$20.00 ,$140.00 ,$600.00 ,$0.00 ,$4.00 ,1,1125,t,2,1,1,1,1,4
24299551,Apartment,Private room,Real Bed,$75.00 ,$525.00 ,"$2,250.00 ",,$10.00 ,1,1125,t,2,1,1,1,1,0
24299700,Apartment,Entire home/apt,Real Bed,$100.00 ,$700.00 ,"$3,000.00 ",,,4,28,t,4,1,2,2,2,15
24303386,Apartment,Entire home/apt,Real Bed,$45.00 ,$315.00 ,"$1,350.00 ",$100.00 ,$30.00 ,2,100,t,2,1,1,1,1,20
24305393,Apartment,Entire home/apt,Real Bed,$50.00 ,$350.00 ,"$1,500.00 ",$0.00 ,$50.00 ,3,21,t,2,1,1,1,1,0
24305493,Apartment,Private room,Real Bed,$70.00 ,$490.00 ,"$2,100.00 ",$100.00 ,$12.00 ,2,7,t,2,1,1,2,1,12
24307437,Apartment,Entire home/apt,Real Bed,$60.00 ,$420.00 ,"$1,800.00 ",,,7,29,t,4,1,1,1,1,0
24308004,Apartment,Shared room,Real Bed,$28.00 ,$196.00 ,$840.00 ,,,1,1125,t,2,1,1,1,1,25
24308303,Apartment,Private room,Real Bed,$41.00 ,$287.00 ,"$1,230.00 ",$0.00 ,$40.00 ,1,1125,t,1,1,1,1,1,10
24308923,Apartment,Private room,Real Bed,$25.00 ,$175.00 ,$750.00 ,$500.00 ,$25.00 ,2,4,t,2,1.5,1,1,1,20
24315732,Apartment,Entire home/apt,Real Bed,$40.00 ,$280.00 ,"$1,200.00 ",$100.00 ,$10.00 ,2,15,t,2,1,0,1,2,15
24316128,Apartment,Private room,Real Bed,$24.00 ,$168.00 ,$720.00 ,,$10.00 ,1,1125,t,2,1,1,1,1,15
24316194,Apartment,Entire home/apt,Real Bed,$40.00 ,$280.00 ,"$1,200.00 ",$400.00 ,$20.00 ,4,1125,t,2,1,0,2,1,0
24316446,Apartment,Private room,Real Bed,$30.00 ,$210.00 ,$900.00 ,,,2,20,t,2,1,1,1,1,0
24320230,Apartment,Private room,Real Bed,$50.00 ,$350.00 ,"$1,500.00 ",,,1,3,t,2,1,1,1,1,0
24322289,Apartment,Entire home/apt,Real Bed,$32.00 ,$224.00 ,$960.00 ,$108.00 ,$37.00 ,1,365,t,5,1,1,4,2,10
24323125,Apartment,Private room,Real Bed,$27.00 ,$189.00 ,$810.00 ,,$10.00 ,1,7,t,1,1,1,1,1,0
24324329,Apartment,Entire home/apt,Real Bed,$32.00 ,$224.00 ,$960.00 ,$108.00 ,$32.00 ,1,365,t,3,1,1,2,2,10
24324330,Apartment,Entire home/apt,Real Bed,$32.00 ,$224.00 ,$960.00 ,$108.00 ,$37.00 ,1,365,t,4,1,1,3,2,10
24326034,Apartment,Entire home/apt,Real Bed,$49.00 ,$343.00 ,"$1,470.00 ",$0.00 ,$5.00 ,1,1125,t,2,1,0,1,1,5
24328002,Condominium,Private room,Real Bed,$45.00 ,$315.00 ,"$1,350.00 ",$0.00 ,$0.00 ,1,1125,t,3,1,1,2,2,25
24328385,Apartment,Entire home/apt,Real Bed,$70.00 ,$490.00 ,"$2,100.00 ",,,2,30,t,2,1,1,1,1,0
24328488,Condominium,Private room,Real Bed,$45.00 ,$315.00 ,"$1,350.00 ",$0.00 ,$0.00 ,1,1125,t,2,1,1,1,1,0
24329914,Tiny house,Entire home/apt,Real Bed,$69.00 ,$483.00 ,"$2,070.00 ",,$39.00 ,1,22,t,2,1,1,2,1,0
24331151,Apartment,Private room,Real Bed,$55.00 ,$385.00 ,"$1,650.00 ",$200.00 ,$50.00 ,2,14,t,2,1,1,1,1,20
24334420,Apartment,Entire home/apt,Real Bed,$48.00 ,$336.00 ,"$1,440.00 ",,,3,7,t,2,1,1,1,1,0
24340963,Apartment,Private room,Real Bed,$50.00 ,$350.00 ,"$1,500.00 ",$0.00 ,$15.00 ,1,1125,t,2,1,1,1,1,15
24340972,Apartment,Shared room,Real Bed,$15.00 ,$105.00 ,$450.00 ,,,2,7,t,1,1,1,1,1,0
24341628,Bed and breakfast,Private room,Real Bed,$50.00 ,$350.00 ,"$1,500.00 ",$0.00 ,$0.00 ,2,1125,t,4,3,9,22,1,35
24341937,Apartment,Private room,Real Bed,$19.00 ,$133.00 ,$570.00 ,$0.00 ,$30.00 ,2,4,t,3,1,1,2,1,10
24345178,Apartment,Private room,Real Bed,$20.00 ,$140.00 ,$600.00 ,,,14,20,t,2,1,1,1,1,0
24347588,Apartment,Entire home/apt,Real Bed,$30.00 ,$210.00 ,$900.00 ,,,5,30,t,2,1,0,2,1,0
24348019,Apartment,Private room,Real Bed,$20.00 ,$140.00 ,$600.00 ,$0.00 ,$20.00 ,2,5,t,3,1,1,1,1,15
24348686,Loft,Entire home/apt,Real Bed,$100.00 ,$700.00 ,"$3,000.00 ",$150.00 ,$35.00 ,2,1125,t,2,1,1,2,2,20
24351666,Apartment,Private room,Real Bed,$45.00 ,$315.00 ,"$1,350.00 ",,,3,10,t,2,1,1,1,1,0
24351667,Apartment,Private room,Real Bed,$22.00 ,$154.00 ,$660.00 ,$0.00 ,$9.00 ,4,1125,t,3,1,1,1,1,5
24353360,Apartment,Entire home/apt,Real Bed,$14.00 ,$98.00 ,$420.00 ,$300.00 ,$0.00 ,17,1125,t,2,1,1,1,1,0
24353649,Apartment,Entire home/apt,Real Bed,$85.00 ,$595.00 ,"$2,550.00 ",$200.00 ,$50.00 ,60,1125,t,2,1,1,1,2,20
24354586,Apartment,Entire home/apt,Real Bed,$65.00 ,$455.00 ,"$1,950.00 ",$950.00 ,$30.00 ,28,90,t,2,1,1,1,1,0
24356098,Apartment,Private room,Real Bed,$40.00 ,$280.00 ,"$1,200.00 ",$0.00 ,$25.00 ,3,1125,t,2,1,1,1,1,0
24359487,Apartment,Private room,Real Bed,$37.00 ,$259.00 ,"$1,110.00 ",$92.00 ,$57.00 ,3,70,t,2,2,1,2,1,17
24362365,Condominium,Private room,Real Bed,$23.00 ,$161.00 ,$690.00 ,,,1,8,t,2,1,1,2,1,0
24366244,Apartment,Entire home/apt,Real Bed,$38.00 ,$266.00 ,"$1,140.00 ",$250.00 ,$0.00 ,1,365,t,5,1,1,1,1,10
24368889,Apartment,Entire home/apt,Real Bed,$65.00 ,$455.00 ,"$1,950.00 ",$250.00 ,$30.00 ,10,1124,t,4,1,1,1,2,15
24372255,Apartment,Private room,Real Bed,$23.00 ,$161.00 ,$690.00 ,$100.00 ,$20.00 ,1,1125,t,2,1,2,2,1,20
24372736,Apartment,Private room,Real Bed,$38.00 ,$266.00 ,"$1,140.00 ",$0.00 ,$0.00 ,2,5,t,2,1,1,1,1,20
24372955,Apartment,Private room,Real Bed,$120.00 ,$840.00 ,"$3,600.00 ",$120.00 ,$50.00 ,5,31,t,4,2,2,2,4,10
24377305,Apartment,Entire home/apt,Real Bed,$58.00 ,$406.00 ,"$1,740.00 ",$200.00 ,$20.00 ,15,270,t,4,1,1,2,2,18
24382511,Apartment,Private room,Real Bed,$23.00 ,$161.00 ,$690.00 ,,,4,1125,t,2,1,1,1,1,0
24382581,Houseboat,Entire home/apt,Real Bed,$140.00 ,$980.00 ,"$4,200.00 ","$1,000.00 ",$49.00 ,1,7,t,2,1,1,1,2,25
24383891,Apartment,Entire home/apt,Real Bed,$85.00 ,$595.00 ,"$2,550.00 ","$2,000.00 ",$40.00 ,30,45,t,2,1.5,1,1,1,0
24384335,Apartment,Entire home/apt,Real Bed,$39.00 ,$273.00 ,"$1,170.00 ",$200.00 ,$0.00 ,30,1124,t,2,1,1,1,1,0
24392236,House,Private room,Real Bed,$25.00 ,$175.00 ,$750.00 ,$500.00 ,$15.00 ,2,31,t,2,1,1,1,1,10
24392492,Apartment,Entire home/apt,Real Bed,$29.00 ,$203.00 ,$870.00 ,$0.00 ,$10.00 ,7,111,t,2,1,1,1,1,25
24394592,Apartment,Entire home/apt,Real Bed,$50.00 ,$350.00 ,"$1,500.00 ",$250.00 ,$0.00 ,3,1125,t,2,1,1,1,1,0
24404412,Apartment,Private room,Real Bed,$26.00 ,$182.00 ,$780.00 ,$0.00 ,$10.00 ,2,10,t,2,1,0,1,1,0
24405754,Apartment,Private room,Real Bed,$32.00 ,$224.00 ,$960.00 ,,,3,1125,t,2,1,1,1,1,0
24408522,Apartment,Private room,Real Bed,$29.00 ,$203.00 ,$870.00 ,$0.00 ,$25.00 ,1,1125,t,2,1,1,1,1,8
24410517,Hostel,Private room,Real Bed,$150.00 ,"$1,050.00 ","$4,500.00 ",$0.00 ,$0.00 ,1,1125,t,5,1,1,3,3,25
24410626,Apartment,Entire home/apt,Real Bed,$60.00 ,$420.00 ,"$1,800.00 ",$0.00 ,$50.00 ,30,180,t,2,1,1,1,1,0
24415685,Apartment,Private room,Real Bed,$57.00 ,$399.00 ,"$1,710.00 ",$0.00 ,$35.00 ,4,90,t,1,1,2,2,1,10
24417742,Apartment,Entire home/apt,Real Bed,$28.00 ,$196.00 ,$840.00 ,$0.00 ,$0.00 ,13,1125,t,2,1,1,1,1,10
24418209,Apartment,Entire home/apt,Real Bed,$75.00 ,$525.00 ,"$2,250.00 ",$0.00 ,$25.00 ,1,1123,t,2,1,1,1,1,0
24418277,Apartment,Entire home/apt,Real Bed,$50.00 ,$350.00 ,"$1,500.00 ","$3,000.00 ",$50.00 ,60,720,t,3,1,1,1,1,0
24422690,Apartment,Entire home/apt,Real Bed,$85.00 ,$595.00 ,"$2,550.00 ",$500.00 ,$45.00 ,4,50,t,2,1,1,1,2,20
24423970,Apartment,Private room,Real Bed,$69.00 ,$483.00 ,"$2,070.00 ",$0.00 ,$25.00 ,2,1125,t,2,1,1,0,1,10
24424953,Apartment,Entire home/apt,Real Bed,$100.00 ,$700.00 ,"$3,000.00 ",,$40.00 ,1,1125,t,4,1,1,2,4,0
24426969,Apartment,Private room,Real Bed,$45.00 ,$315.00 ,"$1,350.00 ",,$15.00 ,2,1125,t,2,1,2,2,1,8
24427484,Apartment,Private room,Real Bed,$42.00 ,$294.00 ,"$1,260.00 ",$500.00 ,$30.00 ,6,1125,t,2,1,1,1,1,10
24433662,Apartment,Entire home/apt,Real Bed,$90.00 ,$630.00 ,"$2,700.00 ",$0.00 ,$30.00 ,3,1125,t,4,1,4,4,3,10
24433728,Apartment,Private room,Real Bed,$35.00 ,$245.00 ,"$1,050.00 ",$500.00 ,$15.00 ,30,1125,t,2,1,2,1,1,0
24435288,Apartment,Private room,Real Bed,$35.00 ,$245.00 ,"$1,050.00 ",$0.00 ,$5.00 ,1,10,t,2,1,1,1,1,5
24436735,Condominium,Private room,Real Bed,$35.00 ,$245.00 ,"$1,050.00 ",$0.00 ,$25.00 ,3,60,t,2,1,1,1,2,15
24437474,Apartment,Entire home/apt,Real Bed,$185.00 ,"$1,295.00 ","$5,550.00 ",$300.00 ,$60.00 ,1,10,t,4,1,2,1,1,0
24438050,Apartment,Entire home/apt,Real Bed,$59.00 ,$413.00 ,"$1,770.00 ",$200.00 ,$0.00 ,3,9,t,2,1,1,1,2,80
24439697,Townhouse,Entire home/apt,Real Bed,$139.00 ,$973.00 ,"$4,170.00 ",$0.00 ,$60.00 ,3,1125,t,4,2,2,4,4,25
24440187,Apartment,Private room,Real Bed,$35.00 ,$245.00 ,"$1,050.00 ",$0.00 ,$20.00 ,2,21,t,1,1.5,1,1,1,20
24440219,Apartment,Private room,Real Bed,$29.00 ,$203.00 ,$870.00 ,$0.00 ,,2,31,t,1,1,1,1,1,0
24440527,Apartment,Entire home/apt,Real Bed,$28.00 ,$196.00 ,$840.00 ,,,3,10,t,2,1,1,1,1,0
24440704,Serviced apartment,Entire home/apt,Real Bed,$145.00 ,"$1,015.00 ","$4,350.00 ",$100.00 ,$5.00 ,1,1125,t,4,1,1,2,3,10
24440740,Serviced apartment,Entire home/apt,Real Bed,$145.00 ,"$1,015.00 ","$4,350.00 ",$100.00 ,$5.00 ,1,1125,t,4,1,1,2,3,10
24441194,Apartment,Entire home/apt,Real Bed,$95.00 ,$665.00 ,"$2,850.00 ",$0.00 ,$0.00 ,2,60,t,3,1,1,1,2,50
24441335,Serviced apartment,Entire home/apt,Real Bed,$135.00 ,$945.00 ,"$4,050.00 ",$100.00 ,$5.00 ,1,1125,t,4,1,1,2,2,13
24441385,Serviced apartment,Entire home/apt,Real Bed,$135.00 ,$945.00 ,"$4,050.00 ",$100.00 ,$5.00 ,1,1125,t,4,1,1,2,3,10
24441590,Serviced apartment,Entire home/apt,Real Bed,$105.00 ,$735.00 ,"$3,150.00 ",$100.00 ,$5.00 ,1,1125,t,4,1,1,2,3,10
24441648,Serviced apartment,Entire home/apt,Real Bed,$105.00 ,$735.00 ,"$3,150.00 ",$100.00 ,$5.00 ,1,1125,t,4,1,1,2,2,13
24441960,Apartment,Private room,Real Bed,$35.00 ,$245.00 ,"$1,050.00 ",$0.00 ,$15.00 ,1,1125,t,2,1,1,1,1,15
24443210,Apartment,Entire home/apt,Real Bed,$55.00 ,$385.00 ,"$1,650.00 ",$0.00 ,$25.00 ,2,1125,t,2,1,1,1,1,25
24446063,Apartment,Private room,Real Bed,$50.00 ,$350.00 ,"$1,500.00 ",$90.00 ,$10.00 ,3,30,t,2,1,1,1,1,0
24447658,Apartment,Private room,Real Bed,$50.00 ,$350.00 ,"$1,500.00 ",$0.00 ,$40.00 ,5,1125,t,2,1,1,1,2,5
24448988,Apartment,Private room,Real Bed,$25.00 ,$175.00 ,$750.00 ,,$9.00 ,4,10,t,2,1,1,1,1,0
24449046,Apartment,Private room,Real Bed,$29.00 ,$203.00 ,$870.00 ,$300.00 ,$7.00 ,3,8,t,1,1,1,1,1,0
24449713,Apartment,Entire home/apt,Real Bed,$88.00 ,$616.00 ,"$2,640.00 ",$150.00 ,$49.00 ,3,30,t,3,1,2,3,2,25
24449934,Apartment,Entire home/apt,Real Bed,$50.00 ,$350.00 ,"$1,500.00 ",,,10,17,t,6,1,2,3,1,0
24452824,Condominium,Private room,Real Bed,$8.00 ,$56.00 ,$240.00 ,$200.00 ,$30.00 ,1,1125,t,2,2,1,1,1,0
24456987,Apartment,Private room,Real Bed,$18.00 ,$126.00 ,$540.00 ,,$10.00 ,5,1125,t,2,1,1,1,1,5
24463084,Serviced apartment,Entire home/apt,Real Bed,$185.00 ,"$1,295.00 ","$5,550.00 ",$100.00 ,$5.00 ,1,1125,t,6,1,2,3,4,10
24463189,Serviced apartment,Entire home/apt,Real Bed,$185.00 ,"$1,295.00 ","$5,550.00 ",$100.00 ,$5.00 ,1,1125,t,6,1,2,3,3,13
24463965,Apartment,Entire home/apt,Real Bed,$79.00 ,$553.00 ,"$2,370.00 ",$200.00 ,$57.00 ,2,1125,t,3,1,1,1,2,15
24464692,Apartment,Private room,Real Bed,$54.00 ,$378.00 ,"$1,620.00 ",$0.00 ,$12.00 ,1,6,t,2,1,1,1,1,29
24465516,Apartment,Private room,Real Bed,$30.00 ,$210.00 ,$900.00 ,$0.00 ,$15.00 ,2,7,t,1,1,1,1,1,15
24469104,Apartment,Entire home/apt,Real Bed,$115.00 ,$805.00 ,"$3,450.00 ","$2,000.00 ",$35.00 ,5,25,t,5,2,2,3,2,5
24469424,Apartment,Entire home/apt,Real Bed,$72.00 ,$504.00 ,"$2,160.00 ",$500.00 ,$50.00 ,2,1125,t,4,1,1,1,2,20
24470026,Apartment,Entire home/apt,Real Bed,$85.00 ,$595.00 ,"$2,550.00 ",$0.00 ,$30.00 ,2,150,t,6,1,2,5,3,20
24470705,Apartment,Private room,Real Bed,$59.00 ,$413.00 ,"$1,770.00 ","$1,500.00 ",$30.00 ,3,1125,t,2,1,1,1,2,8
24470842,Apartment,Entire home/apt,Real Bed,$75.00 ,$525.00 ,"$2,250.00 ",,,2,1125,t,2,1,0,1,1,0
24471032,Apartment,Private room,Real Bed,$30.00 ,$210.00 ,$900.00 ,$400.00 ,$20.00 ,2,14,t,2,1,1,1,1,0
24471834,Apartment,Entire home/apt,Real Bed,$120.00 ,$840.00 ,"$3,600.00 ",$500.00 ,$20.00 ,1,30,t,2,1,1,1,2,20
24473769,Apartment,Private room,Real Bed,$15.00 ,$105.00 ,$450.00 ,$0.00 ,$30.00 ,4,21,t,1,1,1,1,1,0
24475743,Apartment,Entire home/apt,Real Bed,$35.00 ,$245.00 ,"$1,050.00 ",,,3,5,t,5,1,1,2,1,0
24481748,Apartment,Entire home/apt,Real Bed,$65.00 ,$455.00 ,"$1,950.00 ",,$30.00 ,2,1125,t,3,1,2,3,1,0
24482362,Apartment,Entire home/apt,Real Bed,$85.00 ,$595.00 ,"$2,550.00 ",$300.00 ,$85.00 ,3,1125,t,3,1,0,1,1,10
24482669,Villa,Entire home/apt,Real Bed,$200.00 ,"$1,400.00 ","$6,000.00 ",,,3,14,t,7,2.5,4,7,1,0
24484197,Apartment,Private room,Real Bed,$65.00 ,$455.00 ,"$1,950.00 ",,,2,1125,t,2,1,0,2,1,0
24484223,Apartment,Private room,Real Bed,$35.00 ,$245.00 ,"$1,050.00 ",$0.00 ,$15.00 ,2,1125,t,3,1,1,1,2,15
24489492,Apartment,Entire home/apt,Real Bed,$55.00 ,$385.00 ,"$1,650.00 ",$90.00 ,$30.00 ,1,1125,t,4,1,1,2,1,12
24494466,Apartment,Private room,Real Bed,$45.00 ,$315.00 ,"$1,350.00 ",,,4,6,t,2,1,1,1,1,0
24495764,Apartment,Entire home/apt,Real Bed,$55.00 ,$385.00 ,"$1,650.00 ",,$20.00 ,1,1125,t,2,1,1,1,2,25
24495918,Apartment,Entire home/apt,Real Bed,$40.00 ,$280.00 ,"$1,200.00 ",,,2,7,t,2,1,1,1,1,0
24498176,Apartment,Private room,Real Bed,$15.00 ,$105.00 ,$450.00 ,,,1,3,t,2,1,1,1,1,10
24498662,Apartment,Private room,Real Bed,$26.00 ,$182.00 ,$780.00 ,$0.00 ,$5.00 ,3,35,t,2,1,1,1,1,25
24502179,Apartment,Private room,Real Bed,$15.00 ,$105.00 ,$450.00 ,$150.00 ,$15.00 ,3,30,t,1,1,1,1,1,15
24502473,Apartment,Entire home/apt,Real Bed,$60.00 ,$420.00 ,"$1,800.00 ",$200.00 ,$55.00 ,2,1125,t,2,1,1,1,1,0
24504060,Apartment,Entire home/apt,Real Bed,$59.00 ,$413.00 ,"$1,770.00 ",$100.00 ,$40.00 ,2,1125,t,6,2,3,3,4,30
24504905,Apartment,Entire home/apt,Real Bed,$72.00 ,$504.00 ,"$2,160.00 ",$0.00 ,$30.00 ,4,1125,t,2,1,1,1,1,20
24504912,Apartment,Entire home/apt,Real Bed,$70.00 ,$490.00 ,"$2,100.00 ",$250.00 ,$30.00 ,2,7,t,4,1,2,3,1,25
24505475,Apartment,Entire home/apt,Real Bed,$37.00 ,$259.00 ,"$1,110.00 ",,$25.00 ,2,1125,t,2,1,1,1,1,20
24506123,Apartment,Private room,Real Bed,$23.00 ,$161.00 ,$690.00 ,$0.00 ,$15.00 ,2,1125,t,4,1,1,2,1,12
24506628,Apartment,Entire home/apt,Real Bed,$65.00 ,$455.00 ,"$1,950.00 ",$200.00 ,$50.00 ,4,10,t,2,1,1,1,2,35
24506971,Condominium,Entire home/apt,Real Bed,$84.00 ,$588.00 ,"$2,520.00 ","$1,000.00 ",$60.00 ,60,364,t,2,1,1,1,1,0
24516451,Apartment,Entire home/apt,Real Bed,$95.00 ,$665.00 ,"$2,850.00 ",$0.00 ,$0.00 ,2,1123,t,3,1,1,2,1,0
24520120,Apartment,Entire home/apt,Real Bed,$38.00 ,$266.00 ,"$1,140.00 ","$1,000.00 ",$150.00 ,60,1125,t,2,1,2,2,1,0
24521110,Apartment,Entire home/apt,Real Bed,$40.00 ,$280.00 ,"$1,200.00 ",,,6,8,t,3,1,1,1,1,0
24521640,Apartment,Shared room,Real Bed,$49.00 ,$343.00 ,"$1,470.00 ",,,1,1125,t,1,1,1,1,1,0
24521654,Apartment,Private room,Real Bed,$49.00 ,$343.00 ,"$1,470.00 ",,,21,1125,t,1,1,1,1,1,0
24527106,Apartment,Entire home/apt,Real Bed,$30.00 ,$210.00 ,$900.00 ,,$15.00 ,2,33,t,2,1,0,1,1,10
24530254,Apartment,Private room,Real Bed,$28.00 ,$196.00 ,$840.00 ,$0.00 ,$15.00 ,20,1125,t,2,1,1,1,1,5
24530335,Apartment,Entire home/apt,Real Bed,$189.00 ,"$1,323.00 ","$5,670.00 ",$0.00 ,$60.00 ,1,1125,t,6,1,2,3,4,20
24530676,Condominium,Entire home/apt,Real Bed,$115.00 ,$805.00 ,"$3,450.00 ",$200.00 ,$30.00 ,3,1124,t,2,1,0,1,1,0
24530701,Apartment,Private room,Real Bed,$19.00 ,$133.00 ,$570.00 ,,$10.00 ,3,12,t,2,1,0,1,1,10
24533210,Condominium,Private room,Real Bed,$40.00 ,$280.00 ,"$1,200.00 ",$100.00 ,$20.00 ,1,1125,t,2,1,0,1,1,200
24534841,Apartment,Private room,Real Bed,$59.00 ,$413.00 ,"$1,770.00 ",$0.00 ,$25.00 ,1,1125,t,4,1,0,2,1,10
24537483,Apartment,Entire home/apt,Real Bed,$42.00 ,$294.00 ,"$1,260.00 ","$1,200.00 ",$90.00 ,30,365,t,2,1,0,1,1,10
24537504,Bungalow,Entire home/apt,Real Bed,$140.00 ,$980.00 ,"$4,200.00 ",$0.00 ,$80.00 ,4,300,t,8,2,4,7,6,20
24541365,Apartment,Private room,Real Bed,$19.00 ,$133.00 ,$570.00 ,$0.00 ,$0.00 ,1,1125,t,4,1,1,3,1,17
24549039,Apartment,Entire home/apt,Real Bed,$90.00 ,$630.00 ,"$2,700.00 ",$0.00 ,$20.00 ,1,1125,t,2,2,1,1,1,20
24549379,Apartment,Entire home/apt,Real Bed,$190.00 ,"$1,330.00 ","$5,700.00 ",$0.00 ,$30.00 ,5,10,t,5,1,1,4,2,30
24550916,Apartment,Private room,Real Bed,$44.00 ,$308.00 ,"$1,320.00 ",,,1,1125,t,2,1.5,1,1,1,0
24551395,Apartment,Private room,Real Bed,$38.00 ,$266.00 ,"$1,140.00 ",$0.00 ,$10.00 ,2,1125,t,2,1,1,1,1,0
24551664,Apartment,Private room,Real Bed,$69.00 ,$483.00 ,"$2,070.00 ","$1,500.00 ",$30.00 ,3,25,t,2,1,1,1,2,8
24551788,Apartment,Private room,Real Bed,$30.00 ,$210.00 ,$900.00 ,$150.00 ,$10.00 ,2,14,t,2,1,1,2,1,15
24552476,Apartment,Private room,Real Bed,$33.00 ,$231.00 ,$990.00 ,$100.00 ,$0.00 ,2,1125,t,2,1.5,1,1,1,20
24553963,Apartment,Entire home/apt,Real Bed,$169.00 ,"$1,183.00 ","$5,070.00 ",$88.00 ,$55.00 ,1,1125,t,6,1,2,7,1,0
24554047,Apartment,Entire home/apt,Real Bed,$65.00 ,$455.00 ,"$1,950.00 ",$0.00 ,$70.00 ,7,180,t,4,1,1,4,2,0
24556555,Apartment,Private room,Real Bed,$25.00 ,$175.00 ,$750.00 ,,,1,7,t,1,1,1,1,1,0
24562669,Apartment,Entire home/apt,Real Bed,$60.00 ,$420.00 ,"$1,800.00 ",$0.00 ,$0.00 ,3,1125,t,3,1,2,3,2,10
24563895,Apartment,Shared room,Real Bed,$19.00 ,$133.00 ,$570.00 ,,$8.00 ,2,7,t,1,1,1,1,1,0
24564313,Apartment,Entire home/apt,Real Bed,$33.00 ,$231.00 ,$990.00 ,$120.00 ,$0.00 ,10,73,t,1,1,0,1,1,0
24565163,Apartment,Entire home/apt,Real Bed,$69.00 ,$483.00 ,"$2,070.00 ",,,2,31,t,2,1,1,1,1,0
24565238,Apartment,Private room,Real Bed,$27.00 ,$189.00 ,$810.00 ,$200.00 ,$30.00 ,2,1125,t,2,1,1,1,1,10
