country,city,neighbourhood_group_cleansed,neighbourhood_cleansed,id
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,19582043
Germany,Berlin,Neukölln,Neuköllner Mitte/Zentrum,19583012
Germany,Berlin,Friedrichshain-Kreuzberg,südliche Luisenstadt,19583401
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,19583415
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,19583586
Germany,Berlin,Tempelhof - Schöneberg,Friedenau,19586477
Germany,Berlin,Pankow,Pankow Zentrum,19588756
Germany,Berlin,Mitte,Moabit Ost,19589743
Germany,Berlin,Charlottenburg-Wilm.,Heerstrasse,19589775
Germany,Berlin,Neukölln,Schillerpromenade,19590271
Germany,Berlin,Neukölln,Rixdorf,19590587
Germany,Berlin,Friedrichshain-Kreuzberg,nördliche Luisenstadt,19590688
Germany,Berlin,Lichtenberg,Alt-Lichtenberg,19596782
Germany,Berlin,Charlottenburg-Wilm.,Volkspark Wilmersdorf,19598211
Germany,Berlin,Mitte,Brunnenstr. Nord,19598452
Germany,Berlin,Mitte,Wedding Zentrum,19598760
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Nord,19599035
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Nord,19599506
Germany,Berlin,Friedrichshain-Kreuzberg,südliche Luisenstadt,19599858
Germany,Berlin,Neukölln,Rixdorf,19601000
Germany,Berlin,Mitte,Wedding Zentrum,19603479
Germany,Berlin,Pankow,Prenzlauer Berg Nordwest,19603549
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,19603837
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,19604088
Germany,Berlin,Lichtenberg,Friedrichsfelde Nord,19604924
Germany,Berlin,Neukölln,Schillerpromenade,19605222
Germany,Berlin,Charlottenburg-Wilm.,Volkspark Wilmersdorf,19606566
Germany,Berlin,Lichtenberg,Neu-Hohenschönhausen Nord,19608388
Germany,Berlin,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,19613498
Germany,Berlin,Mitte,Regierungsviertel,19614141
Germany,Berlin,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,19614610
Germany,Berlin,Neukölln,Neuköllner Mitte/Zentrum,19614932
Germany,Berlin,Friedrichshain-Kreuzberg,nördliche Luisenstadt,19615020
Germany,Berlin,Neukölln,Reuterstraße,19617101
Germany,Berlin,Neukölln,Neuköllner Mitte/Zentrum,19617193
Germany,Berlin,Mitte,Wedding Zentrum,19617756
Germany,Berlin,Neukölln,Neuköllner Mitte/Zentrum,19618121
Germany,Berlin,Mitte,Wedding Zentrum,19618710
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Nord,19619186
Germany,Berlin,Reinickendorf,West 1,19619437
Germany,Berlin,Charlottenburg-Wilm.,Otto-Suhr-Allee,19619551
Germany,Berlin,Charlottenburg-Wilm.,Westend,19621111
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,19628122
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Süd,19629528
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,19630148
Germany,Berlin,Charlottenburg-Wilm.,Neue Kantstraße,19630889
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,19634420
Germany,Berlin,Pankow,Prenzlauer Berg Süd,19634812
Germany,Berlin,Mitte,Osloer Straße,19635023
Germany,Berlin,Pankow,Prenzlauer Berg Südwest,19637059
Germany,Berlin,Reinickendorf,Nord 2,19637101
Germany,Berlin,Neukölln,Rixdorf,19637104
Germany,Berlin,Lichtenberg,Neu Lichtenberg,19637319
Germany,Berlin,Lichtenberg,Alt-Lichtenberg,19637549
Germany,Berlin,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,19637764
Germany,Berlin,Mitte,Alexanderplatz,19638471
Germany,Berlin,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,19638507
Germany,Berlin,Lichtenberg,Neu Lichtenberg,19638554
Germany,Berlin,Charlottenburg-Wilm.,Heerstrasse,19638733
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Süd,19639084
Germany,Berlin,Neukölln,Neuköllner Mitte/Zentrum,19640113
Germany,Berlin,Neukölln,Reuterstraße,19640604
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,19644489
Germany,Berlin,Charlottenburg-Wilm.,Otto-Suhr-Allee,19645473
Germany,Berlin,Reinickendorf,Ost 2,19645623
Germany,Berlin,Neukölln,Schillerpromenade,19646446
Germany,Berlin,Neukölln,Reuterstraße,19646570
Germany,Berlin,Neukölln,Rixdorf,19647340
Germany,Berlin,Friedrichshain-Kreuzberg,südliche Luisenstadt,19647546
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,19647812
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,19648196
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Süd,19648639
Germany,Berlin,Friedrichshain-Kreuzberg,südliche Luisenstadt,19650118
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,19651064
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,19651080
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,19651220
Germany,Berlin,Friedrichshain-Kreuzberg,nördliche Luisenstadt,19651646
Germany,Berlin,Pankow,Prenzlauer Berg Nordwest,19651845
Germany,Berlin,Mitte,Moabit West,19651885
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,19652167
Germany,Berlin,Pankow,Helmholtzplatz,19652421
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Nord,19653235
Germany,Berlin,Mitte,Osloer Straße,19653844
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,19654222
Germany,Berlin,Mitte,Moabit West,19654423
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,19654788
Germany,Berlin,Mitte,Wedding Zentrum,19655010
Germany,Berlin,Pankow,Prenzlauer Berg Süd,19655035
Germany,Berlin,Pankow,Pankow Süd,19656617
Germany,Berlin,Pankow,Pankow Zentrum,19656828
Germany,Berlin,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,19656871
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Süd,19657277
Germany,Berlin,Charlottenburg-Wilm.,Wiesbadener Straße,19657378
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,19657928
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,19658442
Germany,Berlin,Mitte,Parkviertel,19659258
Germany,Berlin,Mitte,Brunnenstr. Nord,19665433
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,19665679
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,19666219
Germany,Berlin,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,19666365
Germany,Berlin,Neukölln,Reuterstraße,19666424
Germany,Berlin,Mitte,Alexanderplatz,19666988
Germany,Berlin,Charlottenburg-Wilm.,Düsseldorfer Straße,19667060
Germany,Berlin,Neukölln,Rixdorf,19668435
Germany,Berlin,Neukölln,Rixdorf,19669586
Germany,Berlin,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,19669658
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,19672442
Germany,Berlin,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,19672657
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,19672965
Germany,Berlin,Mitte,Moabit Ost,19673482
Germany,Berlin,Pankow,Prenzlauer Berg Nordwest,19673899
Germany,Berlin,Pankow,Helmholtzplatz,19674181
Germany,Berlin,Treptow - Köpenick,Alt  Treptow,19674986
Germany,Berlin,Neukölln,Rixdorf,19675898
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,19677671
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,19677894
Germany,Berlin,Neukölln,Rixdorf,19678317
Germany,Berlin,Mitte,Alexanderplatz,19678572
Germany,Berlin,Neukölln,Neuköllner Mitte/Zentrum,19679303
Germany,Berlin,Pankow,Prenzlauer Berg Nordwest,19679468
Germany,Berlin,Treptow - Köpenick,Niederschöneweide,19680052
Germany,Berlin,Neukölln,Neuköllner Mitte/Zentrum,19682135
Germany,Berlin,Neukölln,Rixdorf,19683019
Germany,Berlin,Mitte,Moabit Ost,19684526
Germany,Berlin,Mitte,Moabit West,19684797
Germany,Berlin,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,19685286
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,19685487
Germany,Berlin,Mitte,Alexanderplatz,19685534
Germany,Berlin,Mitte,Regierungsviertel,19686478
Germany,Berlin,Friedrichshain-Kreuzberg,südliche Luisenstadt,19687048
Germany,Berlin,Mitte,Moabit Ost,19687328
Germany,Berlin,Pankow,Helmholtzplatz,19687623
Germany,Berlin,Pankow,Weißensee,19688346
Germany,Berlin,Pankow,Prenzlauer Berg Südwest,19689002
Germany,Berlin,Treptow - Köpenick,Niederschöneweide,19689677
Germany,Berlin,Marzahn - Hellersdorf,Marzahn-Süd,19690409
Germany,Berlin,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,19691239
Germany,Berlin,Pankow,Prenzlauer Berg Süd,19692104
Germany,Berlin,Mitte,Wedding Zentrum,19695634
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,19696412
Germany,Berlin,Neukölln,Rixdorf,19696976
Germany,Berlin,Treptow - Köpenick,Friedrichshagen,19697073
Germany,Berlin,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,19697713
Germany,Berlin,Neukölln,Köllnische Heide,19698175
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,19698348
Germany,Berlin,Neukölln,Reuterstraße,19698809
Germany,Berlin,Mitte,Alexanderplatz,19703828
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,19704105
Germany,Berlin,Mitte,Brunnenstr. Süd,19704885
Germany,Berlin,Mitte,Parkviertel,19708014
Germany,Berlin,Neukölln,Schillerpromenade,19708376
Germany,Berlin,Mitte,Parkviertel,19708491
Germany,Berlin,Friedrichshain-Kreuzberg,nördliche Luisenstadt,19710172
Germany,Berlin,Steglitz - Zehlendorf,Schloßstr.,19711185
Germany,Berlin,Charlottenburg-Wilm.,Volkspark Wilmersdorf,19711565
Germany,Berlin,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,19713211
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,19713903
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Nord,19714148
Germany,Berlin,Pankow,Pankow Süd,19714384
Germany,Berlin,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,19714919
Germany,Berlin,Pankow,Helmholtzplatz,19715617
Germany,Berlin,Treptow - Köpenick,Alt  Treptow,19715826
Germany,Berlin,Mitte,Moabit West,19715988
Germany,Berlin,Pankow,Prenzlauer Berg Nordwest,19717470
Germany,Berlin,Neukölln,Neuköllner Mitte/Zentrum,19718072
Germany,Berlin,Neukölln,Neuköllner Mitte/Zentrum,19718116
Germany,Berlin,Treptow - Köpenick,Adlershof,19719289
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,19722375
Germany,Berlin,Treptow - Köpenick,Dammvorstadt,19723034
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,19723232
Germany,Berlin,Charlottenburg-Wilm.,Kantstraße,19723648
Germany,Berlin,Mitte,Moabit Ost,19724052
Germany,Berlin,Reinickendorf,West 2,19724112
Germany,Berlin,Tempelhof - Schöneberg,Mariendorf,19724339
Germany,Berlin,Lichtenberg,Alt-Lichtenberg,19725552
Germany,Berlin,Neukölln,Neuköllner Mitte/Zentrum,19725997
Germany,Berlin,Pankow,Prenzlauer Berg Süd,19727041
Germany,Berlin,Neukölln,Rixdorf,19727777
Germany,Berlin,Mitte,Parkviertel,19727888
Germany,Berlin,Treptow - Köpenick,Alt  Treptow,19728408
Germany,Berlin,Pankow,Prenzlauer Berg Nordwest,19729673
Germany,Berlin,Tempelhof - Schöneberg,Tempelhof,19729674
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,19730036
Germany,Berlin,Pankow,Prenzlauer Berg Süd,19730447
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,19732253
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,19732708
Germany,Berlin,Neukölln,Rixdorf,19733396
Germany,Berlin,Neukölln,Reuterstraße,19734698
Germany,Berlin,Pankow,Helmholtzplatz,19735638
Germany,Berlin,Neukölln,Rixdorf,19735924
Germany,Berlin,Mitte,Moabit West,19736808
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,19739003
Germany,Berlin,Pankow,Prenzlauer Berg Süd,19740274
Germany,Berlin,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,19740411
Germany,Berlin,Neukölln,Neuköllner Mitte/Zentrum,19741210
Germany,Berlin,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,19742087
Germany,Berlin,Neukölln,Schillerpromenade,19742527
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Nord,19742792
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,19744032
Germany,Berlin,Pankow,Pankow Zentrum,19744206
Germany,Berlin,Charlottenburg-Wilm.,Otto-Suhr-Allee,19745356
Germany,Berlin,Pankow,Pankow Süd,19745497
Germany,Berlin,Charlottenburg-Wilm.,Westend,19745535
Germany,Berlin,Neukölln,Rixdorf,19746755
Germany,Berlin,Pankow,Prenzlauer Berg Südwest,19747130
Germany,Berlin,Mitte,Moabit Ost,19747254
Germany,Berlin,Pankow,Pankow Zentrum,19747298
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,19747389
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Süd,19747402
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,19747672
Germany,Berlin,Mitte,Brunnenstr. Süd,19748545
Germany,Berlin,Mitte,Alexanderplatz,19753658
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Nord,19753755
Germany,Berlin,Mitte,Alexanderplatz,19754210
Germany,Berlin,Treptow - Köpenick,Oberschöneweide,19754287
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Süd,19755322
Germany,Berlin,Mitte,Brunnenstr. Süd,19756308
Germany,Berlin,Mitte,Alexanderplatz,19756336
Germany,Berlin,Pankow,Helmholtzplatz,19756619
Germany,Berlin,Pankow,Prenzlauer Berg Südwest,19756891
Germany,Berlin,Tempelhof - Schöneberg,Tempelhof,19758282
Germany,Berlin,Neukölln,Neuköllner Mitte/Zentrum,19760692
Germany,Berlin,Pankow,Prenzlauer Berg Süd,19761260
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Nord,19763101
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,19763241
Germany,Berlin,Mitte,Parkviertel,19763321
Germany,Berlin,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,19763433
Germany,Berlin,Mitte,Moabit West,19764616
Germany,Berlin,Mitte,Alexanderplatz,19765058
Germany,Berlin,Pankow,Prenzlauer Berg Südwest,19765177
Germany,Berlin,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,19766315
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,19770244
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,19771325
Germany,Berlin,Pankow,Pankow Süd,19771765
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,19772763
Germany,Berlin,Pankow,Prenzlauer Berg Nord,19773486
Germany,Berlin,Pankow,Prenzlauer Berg Südwest,19773679
Germany,Berlin,Neukölln,Rixdorf,19774331
Germany,Berlin,Charlottenburg-Wilm.,Heerstrasse,19774734
Germany,Berlin,Friedrichshain-Kreuzberg,südliche Luisenstadt,19775965
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Nord,19776135
Germany,Berlin,Lichtenberg,Neu Lichtenberg,19776534
Germany,Berlin,Lichtenberg,Karlshorst,19777545
Germany,Berlin,Mitte,Alexanderplatz,19778418
Germany,Berlin,Pankow,Prenzlauer Berg Nordwest,19778438
Germany,Berlin,Pankow,Prenzlauer Berg Nordwest,19779187
Germany,Berlin,Charlottenburg-Wilm.,Volkspark Wilmersdorf,19780285
Germany,Berlin,Mitte,Brunnenstr. Süd,19781221
Germany,Berlin,Friedrichshain-Kreuzberg,südliche Luisenstadt,19781919
Germany,Berlin,Neukölln,Rixdorf,19785287
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,19787898
Germany,Berlin,Lichtenberg,Alt-Hohenschönhausen Süd,19794276
Germany,Berlin,Pankow,Prenzlauer Berg Ost,19795072
Germany,Berlin,Lichtenberg,Alt-Lichtenberg,19795421
Germany,Berlin,Neukölln,Rixdorf,19796068
Germany,Berlin,Pankow,Helmholtzplatz,19796395
Germany,Berlin,Charlottenburg-Wilm.,Barstraße,19796896
Germany,Berlin,Mitte,Parkviertel,19799771
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,19800372
Germany,Berlin,Charlottenburg-Wilm.,Heerstrasse,19802185
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,19803075
Germany,Berlin,Charlottenburg-Wilm.,Otto-Suhr-Allee,19804597
Germany,Berlin,Mitte,Brunnenstr. Süd,19805124
Germany,Berlin,Neukölln,Rixdorf,19806003
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,19806513
Germany,Berlin,Pankow,Prenzlauer Berg Südwest,19806957
Germany,Berlin,Neukölln,Reuterstraße,19806978
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,19813655
Germany,Berlin,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,19813679
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,19814355
Germany,Berlin,Steglitz - Zehlendorf,Drakestr.,19816696
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,19816717
Germany,Berlin,Pankow,Prenzlauer Berg Süd,19817644
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,19818651
Germany,Berlin,Pankow,Prenzlauer Berg Nordwest,19819023
Germany,Berlin,Charlottenburg-Wilm.,Neue Kantstraße,19819711
Germany,Berlin,Mitte,Alexanderplatz,19820247
Germany,Berlin,Pankow,Prenzlauer Berg Ost,19820475
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Süd,19821154
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,19821886
Germany,Berlin,Neukölln,Neuköllner Mitte/Zentrum,19823709
Germany,Berlin,Lichtenberg,Neu Lichtenberg,19824259
Germany,Berlin,Pankow,Prenzlauer Berg Süd,19824952
Germany,Berlin,Friedrichshain-Kreuzberg,südliche Luisenstadt,19825141
Germany,Berlin,Mitte,Moabit Ost,19825802
Germany,Berlin,Neukölln,Rixdorf,19826439
Germany,Berlin,Mitte,Moabit West,19827109
Germany,Berlin,Neukölln,Reuterstraße,19827737
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,19831872
Germany,Berlin,Treptow - Köpenick,Baumschulenweg,19833508
Germany,Berlin,Charlottenburg-Wilm.,Halensee,19833646
Germany,Berlin,Mitte,Alexanderplatz,19835088
Germany,Berlin,Mitte,Wedding Zentrum,19835708
Germany,Berlin,Neukölln,Neuköllner Mitte/Zentrum,19836753
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Nord,19838591
Germany,Berlin,Neukölln,Rixdorf,19840403
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,19841830
Germany,Berlin,Pankow,Blankenfelde/Niederschönhausen,19842924
Germany,Berlin,Neukölln,Rixdorf,19843082
Germany,Berlin,Mitte,Alexanderplatz,19843409
Germany,Berlin,Mitte,Parkviertel,19843597
Germany,Berlin,Neukölln,Reuterstraße,19843954
Germany,Berlin,Treptow - Köpenick,Adlershof,19844167
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,19844211
Germany,Berlin,Pankow,Prenzlauer Berg Süd,19844846
Germany,Berlin,Treptow - Köpenick,Oberschöneweide,19845208
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Süd,19845630
Germany,Berlin,Pankow,Prenzlauer Berg Südwest,19849947
Germany,Berlin,Neukölln,Rixdorf,19850352
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Süd,19850820
Germany,Berlin,Friedrichshain-Kreuzberg,südliche Luisenstadt,19851369
Germany,Berlin,Pankow,Prenzlauer Berg Süd,19853003
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,19853401
Germany,Berlin,Pankow,Prenzlauer Berg Südwest,19853561
Germany,Berlin,Mitte,Brunnenstr. Süd,19855210
Germany,Berlin,Pankow,Helmholtzplatz,19855798
Germany,Berlin,Mitte,Moabit West,19855813
Germany,Berlin,Charlottenburg-Wilm.,Barstraße,19856481
Germany,Berlin,Steglitz - Zehlendorf,Zehlendorf  Nord,19857169
Germany,Berlin,Marzahn - Hellersdorf,Marzahn-Süd,19860818
Germany,Berlin,Marzahn - Hellersdorf,Marzahn-Süd,19861136
Germany,Berlin,Friedrichshain-Kreuzberg,südliche Luisenstadt,19861181
Germany,Berlin,Tempelhof - Schöneberg,Mariendorf,19861806
Germany,Berlin,Pankow,Prenzlauer Berg Süd,19863635
Germany,Berlin,Neukölln,Schillerpromenade,19867118
Germany,Berlin,Mitte,Brunnenstr. Süd,19867174
Germany,Berlin,Mitte,Alexanderplatz,19867239
Germany,Berlin,Friedrichshain-Kreuzberg,südliche Luisenstadt,19867630
Germany,Berlin,Mitte,Moabit West,19867859
Germany,Berlin,Mitte,Brunnenstr. Süd,19868563
Germany,Berlin,Mitte,Brunnenstr. Nord,19869231
Germany,Berlin,Reinickendorf,Nord 1,19871453
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,19872236
Germany,Berlin,Mitte,Wedding Zentrum,19872379
Germany,Berlin,Neukölln,Reuterstraße,19873435
Germany,Berlin,Neukölln,Schillerpromenade,19875974
Germany,Berlin,Charlottenburg-Wilm.,Volkspark Wilmersdorf,19881350
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Nord,19881355
Germany,Berlin,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,19881575
Germany,Berlin,Pankow,Prenzlauer Berg Ost,19881847
Germany,Berlin,Mitte,Brunnenstr. Süd,19882811
Germany,Berlin,Mitte,Regierungsviertel,19883918
Germany,Berlin,Neukölln,Schillerpromenade,19884335
Germany,Berlin,Mitte,Tiergarten Süd,19884446
Germany,Berlin,Neukölln,Rixdorf,19884483
Germany,Berlin,Mitte,Osloer Straße,19884951
Germany,Berlin,Pankow,Weißensee,19885029
Germany,Berlin,Pankow,Prenzlauer Berg Südwest,19885212
Germany,Berlin,Mitte,Osloer Straße,19885249
Germany,Berlin,Pankow,Prenzlauer Berg Nordwest,19886531
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,19886648
Germany,Berlin,Mitte,Wedding Zentrum,19888787
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Nord,19895860
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Nord,19896033
Germany,Berlin,Pankow,Prenzlauer Berg Nordwest,19898333
Germany,Berlin,Friedrichshain-Kreuzberg,nördliche Luisenstadt,19898362
